icio,group,year,total_value,group_total_consumption_share,pc_value,group_size
D03,Lowest 20 percent,2012,2014.464,0.129,0.08081453845228066,24927
D03,Second 20 percent,2012,2248.7039999999997,0.144,0.09044379198005066,24863
D03,Third 20 percent,2012,2654.72,0.16999999999999998,0.10683837733419188,24848
D10T12,Fourth 20 percent,2012,81324.19,0.23690446579984084,3.274447978740538,24836
D10T12,Highest 20 percent,2012,103558.074,0.30167371110896257,4.151955496752466,24942
D10T12,Lowest 20 percent,2012,41619.188,0.12124032837170769,1.6696428772014282,24927
D10T12,Second 20 percent,2012,52557.618,0.15310492998457284,2.113888830792744,24863
D10T12,Third 20 percent,2012,64219.346999999994,0.18707656473491602,2.5844875643915,24848
D13T15,Fourth 20 percent,2012,56827.36,0.24423034762052548,2.2881043646319856,24836
D13T15,Highest 20 percent,2012,90394.85,0.38849535925310025,3.624202148985647,24942
D13T15,Lowest 20 percent,2012,20071.389,0.08626201028337038,0.8052067637501504,24927
D13T15,Second 20 percent,2012,30212.881,0.12984770767545017,1.2151743956883723,24863
D13T15,Third 20 percent,2012,35172.876,0.15116457516755374,1.415521410173857,24848
D19,Fourth 20 percent,2012,90424.331,0.2512484884690192,3.6408572636495413,24836
D19,Highest 20 percent,2012,113432.402,0.31517755487635457,4.547847085237752,24942
D19,Lowest 20 percent,2012,32252.581000000002,0.08961539594331759,1.293881373610944,24927
D19,Second 20 percent,2012,52698.733,0.1464260433453737,2.1195645336443714,24863
D19,Third 20 percent,2012,71091.953,0.19753251736593497,2.8610734465550545,24848
D20,Fourth 20 percent,2012,4863.096,0.2517482517482517,0.1958083427282976,24836
D20,Highest 20 percent,2012,5345.545999999999,0.27672327672327673,0.2143190602197097,24942
D20,Lowest 20 percent,2012,2161.3759999999997,0.11188811188811189,0.08670822802583543,24927
D20,Second 20 percent,2012,3338.554,0.17282717282717283,0.13427800345895508,24863
D20,Third 20 percent,2012,3608.7259999999997,0.18681318681318682,0.14523205086928523,24848
D21,Fourth 20 percent,2012,13567.364,0.212,0.5462781446287647,24836
D21,Highest 20 percent,2012,18239.145,0.28500000000000003,0.7312623286023575,24942
D21,Lowest 20 percent,2012,7167.663999999999,0.11199999999999999,0.28754619488907607,24927
D21,Second 20 percent,2012,11839.445,0.185,0.4761873064392873,24863
D21,Third 20 percent,2012,13183.382000000001,0.20600000000000002,0.5305610914359306,24848
D22,Fourth 20 percent,2012,9493.92,0.24,0.3822644548236431,24836
D22,Highest 20 percent,2012,13805.742,0.34900000000000003,0.5535138320904498,24942
D22,Lowest 20 percent,2012,3837.1259999999997,0.09699999999999999,0.15393452882416656,24927
D22,Second 20 percent,2012,6091.932000000001,0.15400000000000003,0.245019989542694,24863
D22,Third 20 percent,2012,6329.28,0.16,0.2547198969735995,24848
D26,Fourth 20 percent,2012,7704.590999999999,0.25792491686626917,0.31021867450475116,24836
D26,Highest 20 percent,2012,11050.246,0.3699266814944263,0.44303768743484884,24942
D26,Lowest 20 percent,2012,2494.322,0.08350187498437053,0.10006507000441289,24927
D26,Second 20 percent,2012,3745.727,0.12539488794132483,0.15065466757832924,24863
D26,Third 20 percent,2012,4876.563,0.1632516387136091,0.19625575499034129,24848
D27,Fourth 20 percent,2012,26265.353000000003,0.22232205301435748,1.0575516588822678,24836
D27,Highest 20 percent,2012,48955.851,0.4143848857232182,1.962787707481357,24942
D27,Lowest 20 percent,2012,7816.866,0.06616555647503113,0.3135903237453364,24927
D27,Second 20 percent,2012,16076.141,0.13607586662430485,0.646588947431927,24863
D27,Third 20 percent,2012,19026.804,0.1610516381630884,0.7657277849323889,24848
D29T30,Fourth 20 percent,2012,111355.969,0.2787830065392203,4.48365151393139,24836
D29T30,Highest 20 percent,2012,154479.441,0.3867439114150953,6.193546668270387,24942
D29T30,Lowest 20 percent,2012,24669.888,0.061761804143842816,0.9896854013720062,24927
D29T30,Second 20 percent,2012,39923.918,0.09995072552298741,1.6057562643285201,24863
D29T30,Third 20 percent,2012,69006.784,0.17276055237885418,2.777156471345782,24848
D31T33,Fourth 20 percent,2012,9351.744,0.1921921921921922,0.3765398614913835,24836
D31T33,Highest 20 percent,2012,22648.755,0.4654654654654654,0.9080568919894155,24942
D31T33,Lowest 20 percent,2012,2922.42,0.06006006006006005,0.11723913828378867,24927
D31T33,Second 20 percent,2012,5844.84,0.1201201201201201,0.2350818485299441,24863
D31T33,Third 20 percent,2012,7890.534000000001,0.16216216216216214,0.3175520766258854,24848
D35,Fourth 20 percent,2012,48052.65299999999,0.22105674933410616,1.9347983974875178,24836
D35,Highest 20 percent,2012,61144.617,0.2812837466705309,2.4514720952610056,24942
D35,Lowest 20 percent,2012,28880.301,0.13285812666473454,1.1585951378023829,24927
D35,Second 20 percent,2012,37057.377,0.1704751514649664,1.4904628162329565,24863
D35,Third 20 percent,2012,42242.051999999996,0.19432622586566195,1.7000181905988407,24848
D45T47,Fourth 20 percent,2012,23397.066000000003,0.23100000000000004,0.9420625704622323,24836
D45T47,Highest 20 percent,2012,36462.96,0.36,1.4619100312725524,24942
D45T47,Lowest 20 percent,2012,8811.882,0.087,0.35350752196413526,24927
D45T47,Second 20 percent,2012,13977.468,0.138,0.5621794634597596,24863
D45T47,Third 20 percent,2012,18636.624,0.184,0.7500251126851255,24848
D53,Fourth 20 percent,2012,3950.388,0.23399999999999999,0.15905894669028828,24836
D53,Highest 20 percent,2012,5739.88,0.34,0.23012909951086521,24942
D53,Lowest 20 percent,2012,1586.9080000000001,0.09400000000000001,0.06366221366389858,24927
D53,Second 20 percent,2012,2515.418,0.149,0.10117113783533765,24863
D53,Third 20 percent,2012,3089.4060000000004,0.18300000000000002,0.12433217965228592,24848
D58T60,Fourth 20 percent,2012,31114.794,0.22962578844490292,1.2528101948784023,24836
D58T60,Highest 20 percent,2012,44373.277,0.3274728001416007,1.7790584957100475,24942
D58T60,Lowest 20 percent,2012,14376.894,0.10610083486777364,0.5767598989048021,24927
D58T60,Second 20 percent,2012,20834.979,0.15376121339925936,0.8379913526123155,24863
D58T60,Third 20 percent,2012,24802.232,0.1830393631464634,0.9981580811332904,24848
D61,Fourth 20 percent,2012,37463.067,0.24300000000000002,1.5084179014334032,24836
D61,Highest 20 percent,2012,45479.855,0.29500000000000004,1.8234245449442708,24942
D61,Lowest 20 percent,2012,16341.913999999999,0.106,0.6555908853853251,24927
D61,Second 20 percent,2012,24204.533,0.157,0.9735161887141536,24863
D61,Third 20 percent,2012,30679.630999999998,0.19899999999999998,1.2346921683837733,24848
D64T66,Fourth 20 percent,2012,305215.22,0.24779558699268392,12.289226123369302,24836
D64T66,Highest 20 percent,2012,618888.176,0.5024577701424965,24.813093416726804,24942
D64T66,Lowest 20 percent,2012,41182.706,0.03343507183952729,1.6521324668030648,24927
D64T66,Second 20 percent,2012,90598.698,0.07355451524233589,3.6439165828741507,24863
D64T66,Third 20 percent,2012,175836.974,0.1427570557829564,7.076504104958145,24848
D68,Fourth 20 percent,2012,141786.659,0.20097699744998848,5.708916854565953,24836
D68,Highest 20 percent,2012,196630.518,0.2787160046889596,7.883510464277124,24942
D68,Lowest 20 percent,2012,108994.25799999999,0.1544950622761298,4.372538131343522,24927
D68,Second 20 percent,2012,125325.627,0.1776441337685882,5.040647830108997,24863
D68,Third 20 percent,2012,132749.938,0.18816780181633397,5.3424797971667735,24848
D77T82,Fourth 20 percent,2012,12583.398000000001,0.23276723276723277,0.5066596070220648,24836
D77T82,Highest 20 percent,2012,23924.658,0.44255744255744256,0.9592116911234063,24942
D77T82,Lowest 20 percent,2012,3510.39,0.06493506493506493,0.14082681429774943,24927
D77T82,Second 20 percent,2012,6102.678000000001,0.1128871128871129,0.2454521980452882,24863
D77T82,Third 20 percent,2012,7938.882,0.14685314685314685,0.3194978267868641,24848
D85,Fourth 20 percent,2012,25984.946,0.17317317317317318,1.0462613142212918,24836
D85,Highest 20 percent,2012,84713.92799999999,0.5645645645645645,3.3964368535001195,24942
D85,Lowest 20 percent,2012,15621.008,0.10410410410410412,0.6266701969751675,24927
D85,Second 20 percent,2012,10664.341999999999,0.07107107107107107,0.4289241845312311,24863
D85,Third 20 percent,2012,13067.573999999999,0.0870870870870871,0.5259004346426271,24848
D86T88,Fourth 20 percent,2012,104816.838,0.23892400589884286,4.220359075535513,24836
D86T88,Highest 20 percent,2012,148934.142,0.33948688493872614,5.971218907866249,24942
D86T88,Lowest 20 percent,2012,39437.09,0.08989459807777445,1.582103341757933,24927
D86T88,Second 20 percent,2012,65323.981,0.14890229012422507,2.6273571572215744,24863
D86T88,Third 20 percent,2012,80191.618,0.1827922209604315,3.227286622665808,24848
D90T93,Fourth 20 percent,2012,44885.041,0.22197219361791135,1.8072572475438877,24836
D90T93,Highest 20 percent,2012,96629.90800000001,0.47786862103695,3.874184427872665,24942
D90T93,Lowest 20 percent,2012,11413.762999999999,0.05644504169094894,0.45788755165082035,24927
D90T93,Second 20 percent,2012,20754.289,0.10263720281129046,0.8347459679041146,24863
D90T93,Third 20 percent,2012,28527.196,0.14107694084289923,1.1480680940115904,24848
D94T98,Fourth 20 percent,2012,134191.18,0.2134689148779435,5.403091480109518,24836
D94T98,Highest 20 percent,2012,268977.123,0.42788396803576173,10.784104041375993,24942
D94T98,Lowest 20 percent,2012,48460.542,0.07709015834823874,1.9440984474666025,24927
D94T98,Second 20 percent,2012,81102.031,0.1290156517884956,3.2619567630615776,24863
D94T98,Third 20 percent,2012,95890.767,0.15254130694956045,3.8590939713457826,24848
D01T02,Fourth 20 percent,2013,51966.147,0.22495429760277644,2.063950552069267,25178
D01T02,Highest 20 percent,2013,68815.696,0.29789367600653927,2.741551970041034,25101
D01T02,Lowest 20 percent,2013,29651.502,0.12835727084552415,1.1818055799123157,25090
D01T02,Second 20 percent,2013,38201.56,0.16536929507454767,1.5147928149411158,25219
D01T02,Third 20 percent,2013,42372.671,0.18342546047061245,1.6893657204369668,25082
D03,Fourth 20 percent,2013,2918.4,0.19,0.11591071570418619,25178
D03,Highest 20 percent,2013,4899.84,0.319,0.19520497191346958,25101
D03,Lowest 20 percent,2013,1981.44,0.129,0.0789732961339179,25090
D03,Second 20 percent,2013,2534.4,0.165,0.10049565803560807,25219
D03,Third 20 percent,2013,3025.92,0.197,0.12064109720118013,25082
D10T12,Fourth 20 percent,2013,80310.807,0.229163643485664,3.1897214631821433,25178
D10T12,Highest 20 percent,2013,108830.981,0.31054480787472444,4.335722919405601,25101
D10T12,Lowest 20 percent,2013,42962.513,0.12259179530321747,1.7123361100039856,25090
D10T12,Second 20 percent,2013,55070.576,0.15714166394834214,2.1836938815972085,25219
D10T12,Third 20 percent,2013,63276.904,0.18055808938805193,2.522801371501475,25082
D13T15,Fourth 20 percent,2013,50062.751,0.23152143558414343,1.988352966875844,25178
D13T15,Highest 20 percent,2013,82518.109,0.3816152863307257,3.2874430899167364,25101
D13T15,Lowest 20 percent,2013,19680.162,0.0910133635838052,0.7843827022718215,25090
D13T15,Second 20 percent,2013,28243.204999999998,0.1306142238786929,1.119917720766089,25219
D13T15,Third 20 percent,2013,35729.535,0.16523569062263277,1.424509010445738,25082
D19,Fourth 20 percent,2013,86867.909,0.2512688841738755,3.450151282865994,25178
D19,Highest 20 percent,2013,108216.06199999999,0.3130192663948078,4.311225130472889,25101
D19,Lowest 20 percent,2013,32583.601,0.09424936273804833,1.2986688322040654,25090
D19,Second 20 percent,2013,49355.662,0.14276321671795905,1.9570824378444822,25219
D19,Third 20 percent,2013,68693.703,0.19869926997530932,2.7387649708954624,25082
D20,Fourth 20 percent,2013,4310.59,0.22277722277722276,0.17120462308364445,25178
D20,Highest 20 percent,2013,5586.37,0.2887112887112887,0.22255567507270627,25101
D20,Lowest 20 percent,2013,2396.92,0.12387612387612387,0.09553288162614587,25090
D20,Second 20 percent,2013,3344.09,0.17282717282717283,0.13260200642372816,25219
D20,Third 20 percent,2013,3711.36,0.1918081918081918,0.147969061478351,25082
D21,Fourth 20 percent,2013,12748.968,0.21600000000000003,0.5063534831996187,25178
D21,Highest 20 percent,2013,16880.578,0.28600000000000003,0.6725061949723119,25101
D21,Lowest 20 percent,2013,7023.737000000001,0.11900000000000002,0.27994168991630136,25090
D21,Second 20 percent,2013,10860.232,0.184,0.43063690074943495,25219
D21,Third 20 percent,2013,11509.485,0.195,0.45887429232118654,25082
D22,Fourth 20 percent,2013,10779.265,0.2452452452452452,0.42812236873460957,25178
D22,Highest 20 percent,2013,16014.908000000001,0.36436436436436437,0.6380187243536115,25101
D22,Lowest 20 percent,2013,3871.7360000000003,0.08808808808808809,0.15431390992427263,25090
D22,Second 20 percent,2013,5807.604,0.13213213213213212,0.23028684721836712,25219
D22,Third 20 percent,2013,7479.49,0.17017017017017014,0.29820149908300775,25082
D26,Fourth 20 percent,2013,7414.977,0.2502776858946231,0.29450222416395266,25178
D26,Highest 20 percent,2013,10848.428,0.36616694231613056,0.43219106808493685,25101
D26,Lowest 20 percent,2013,2843.637,0.09598126708745401,0.11333746512554803,25090
D26,Second 20 percent,2013,3796.647,0.12814820940358457,0.15054708751338278,25219
D26,Third 20 percent,2013,4723.311000000001,0.15942589529820775,0.18831476756239537,25082
D27,Fourth 20 percent,2013,29273.18,0.24760128164868872,1.1626491381364683,25178
D27,Highest 20 percent,2013,48936.558000000005,0.41391999366913307,1.9495859925899368,25101
D27,Lowest 20 percent,2013,8798.962,0.07442424322803703,0.3506959744918294,25090
D27,Second 20 percent,2013,12523.632000000001,0.10592861226885945,0.49659510686387254,25219
D27,Third 20 percent,2013,18694.762000000002,0.15812586918528168,0.7453457459532734,25082
D29T30,Fourth 20 percent,2013,97938.595,0.2383621230387002,3.8898480816585908,25178
D29T30,Highest 20 percent,2013,171393.269,0.41713548650951177,6.828145053981913,25101
D29T30,Lowest 20 percent,2013,21497.814,0.05232119764155378,0.8568279792746113,25090
D29T30,Second 20 percent,2013,49763.092000000004,0.12111299185055859,1.9732381141203064,25219
D29T30,Third 20 percent,2013,70288.765,0.17106820095967562,2.802358862929591,25082
D31T33,Fourth 20 percent,2013,10621.481000000002,0.2207792207792208,0.42185562792914455,25178
D31T33,Highest 20 percent,2013,21915.816000000003,0.4555444555444556,0.8731052946097766,25101
D31T33,Lowest 20 percent,2013,3123.965,0.06493506493506494,0.12451036269430052,25090
D31T33,Second 20 percent,2013,5190.588000000001,0.1078921078921079,0.20582053213846704,25219
D31T33,Third 20 percent,2013,7257.210999999999,0.15084915084915082,0.2893394067458735,25082
D35,Fourth 20 percent,2013,50878.21600000001,0.22333878655229492,2.0207409643339425,25178
D35,Highest 20 percent,2013,63080.164,0.2769013615430178,2.51305382255687,25101
D35,Lowest 20 percent,2013,29723.49,0.13047643393587682,1.18467477082503,25090
D35,Second 20 percent,2013,39545.557,0.17359210696213503,1.5680858479717674,25219
D35,Third 20 percent,2013,44579.91799999999,0.19569131100667536,1.7773669563830632,25082
D45T47,Fourth 20 percent,2013,25920.426999999996,0.24724724724724723,1.029487131622845,25178
D45T47,Highest 20 percent,2013,37778.76,0.3603603603603604,1.505069917533166,25101
D45T47,Lowest 20 percent,2013,8185.397999999999,0.07807807807807808,0.32624145077720207,25090
D45T47,Second 20 percent,2013,15321.385999999999,0.14614614614614616,0.6075334470042428,25219
D45T47,Third 20 percent,2013,17630.088,0.16816816816816818,0.7028980145123993,25082
D53,Fourth 20 percent,2013,3984.606,0.226,0.15825744697752006,25178
D53,Highest 20 percent,2013,6593.994000000001,0.37400000000000005,0.26269845822875587,25101
D53,Lowest 20 percent,2013,1886.5169999999998,0.10699999999999998,0.07518999601434834,25090
D53,Second 20 percent,2013,2397.8160000000003,0.136,0.09507974146476864,25219
D53,Third 20 percent,2013,2768.067,0.157,0.11036069691412168,25082
D58T60,Fourth 20 percent,2013,31907.715999999997,0.23801625101225685,1.2672855667646357,25178
D58T60,Highest 20 percent,2013,42630.316,0.3180017019641215,1.6983513007449902,25101
D58T60,Lowest 20 percent,2013,14631.772,0.10914599832548691,0.5831714627341571,25090
D58T60,Second 20 percent,2013,20614.624,0.15377520348079113,0.8174243229311233,25219
D58T60,Third 20 percent,2013,24272.452,0.18106084521734356,0.9677239454588948,25082
D61,Fourth 20 percent,2013,39138.75,0.24524524524524524,1.5544820875367384,25178
D61,Highest 20 percent,2013,48723.75,0.3053053053053053,1.941107923987092,25101
D61,Lowest 20 percent,2013,16454.25,0.1031031031031031,0.6558090872857713,25090
D61,Second 20 percent,2013,23643,0.14814814814814814,0.9375074348705341,25219
D61,Third 20 percent,2013,31630.5,0.1981981981981982,1.2610836456422934,25082
D64T66,Fourth 20 percent,2013,304177.67,0.24634429629757001,12.081089443164666,25178
D64T66,Highest 20 percent,2013,624558.716,0.5058112168113258,24.881826062706665,25101
D64T66,Lowest 20 percent,2013,42714.937,0.03459353573409921,1.7024685930649661,25090
D64T66,Second 20 percent,2013,93797.587,0.07596382917893053,3.719322217375788,25219
D64T66,Third 20 percent,2013,169517.531,0.13728712197807455,6.758533250936926,25082
D68,Fourth 20 percent,2013,144572.17799999999,0.1977695530971459,5.74200405115577,25178
D68,Highest 20 percent,2013,209494.69900000002,0.28658123278360725,8.346069837855067,25101
D68,Lowest 20 percent,2013,109794.785,0.1501953270832457,4.3760376644081305,25090
D68,Second 20 percent,2013,127426.011,0.17431421174565134,5.052778103810619,25219
D68,Third 20 percent,2013,139725.64899999998,0.1911396752903499,5.570753887249819,25082
D77T82,Fourth 20 percent,2013,15796.66,0.236,0.6273993168639288,25178
D77T82,Highest 20 percent,2013,29451.4,0.44,1.173315804151229,25101
D77T82,Lowest 20 percent,2013,3748.36,0.056,0.14939657233957754,25090
D77T82,Second 20 percent,2013,7162.045,0.107,0.28399401245092987,25219
D77T82,Third 20 percent,2013,10776.535,0.161,0.42965214097759347,25082
D85,Fourth 20 percent,2013,23302.317000000003,0.16283716283716285,0.9255030979426484,25178
D85,Highest 20 percent,2013,73623.885,0.5144855144855145,2.9331056531612285,25101
D85,Lowest 20 percent,2013,20872.014,0.14585414585414586,0.831885771223595,25090
D85,Second 20 percent,2013,11436.72,0.07992007992007992,0.4534961735199651,25219
D85,Third 20 percent,2013,13867.022999999997,0.09690309690309688,0.5528675145522685,25082
D86T88,Fourth 20 percent,2013,111236.36,0.24347428440770896,4.417998252442609,25178
D86T88,Highest 20 percent,2013,150158.207,0.3286664719815502,5.982160352177204,25101
D86T88,Lowest 20 percent,2013,43143.424000000006,0.0944323806109655,1.7195465922678361,25090
D86T88,Second 20 percent,2013,69234.188,0.15153987760700538,2.745318529680003,25219
D86T88,Third 20 percent,2013,83098.90400000001,0.18188698539277,3.3130892273343435,25082
D90T93,Fourth 20 percent,2013,43191.599,0.22653433963515007,1.7154499563110652,25178
D90T93,Highest 20 percent,2013,91457.04699999999,0.4796803597645431,3.643561889964543,25101
D90T93,Lowest 20 percent,2013,11351.399,0.059536616748088036,0.4524272220007971,25090
D90T93,Second 20 percent,2013,16742.952,0.08781461355165422,0.663902295888021,25219
D90T93,Third 20 percent,2013,27919.483,0.14643407030056466,1.113128259309465,25082
D94T98,Fourth 20 percent,2013,134802.402,0.22334272108241537,5.353975772499801,25178
D94T98,Highest 20 percent,2013,264639.395,0.4384586751273479,10.542982152105495,25101
D94T98,Lowest 20 percent,2013,42972.412,0.07119736210304797,1.7127306496612196,25090
D94T98,Second 20 percent,2013,72456.878,0.12004768500828789,2.8731067052619057,25219
D94T98,Third 20 percent,2013,88696.38699999999,0.14695355667890078,3.5362565584881582,25082
D01T02,Fourth 20 percent,2014,54126.979,0.2276840805283575,2.1352707799124224,25349
D01T02,Highest 20 percent,2014,71138.861,0.2992442300653734,2.7996403384494295,25410
D01T02,Lowest 20 percent,2014,29931.079,0.12590449951652818,1.1800614650686012,25364
D01T02,Second 20 percent,2014,38107.49,0.1602984127729275,1.5012405452253388,25384
D01T02,Third 20 percent,2014,44424.021,0.18686877711681352,1.7421867916388878,25499
D03,Fourth 20 percent,2014,3604.26,0.22000000000000003,0.14218549055189555,25349
D03,Highest 20 percent,2014,5455.538999999999,0.33299999999999996,0.21470047225501768,25410
D03,Lowest 20 percent,2014,2015.1090000000002,0.12300000000000003,0.07944760290175051,25364
D03,Second 20 percent,2014,2375.535,0.14500000000000002,0.0935839505200126,25384
D03,Third 20 percent,2014,2932.5569999999993,0.179,0.11500674536256321,25499
D10T12,Fourth 20 percent,2014,78950.309,0.22667378866511056,3.114533472720817,25349
D10T12,Highest 20 percent,2014,110328.06700000001,0.31676229339378725,4.341915269578906,25410
D10T12,Lowest 20 percent,2014,42967.888999999996,0.12336486473500602,1.6940501892445985,25364
D10T12,Second 20 percent,2014,52765.725999999995,0.1514953795061794,2.0787002048534506,25384
D10T12,Third 20 percent,2014,63287.252,0.18170367369991672,2.4819503509941567,25499
D13T15,Fourth 20 percent,2014,50527.797,0.20978452525008212,1.993285612844688,25349
D13T15,Highest 20 percent,2014,97742.95999999999,0.40581544570680106,3.8466336088154267,25410
D13T15,Lowest 20 percent,2014,21042.984,0.08736760101148036,0.829639804447248,25364
D13T15,Second 20 percent,2014,29938.44,0.12430032170466622,1.1794216829498896,25384
D13T15,Third 20 percent,2014,41603.511,0.17273210632697028,1.6315742185968076,25499
D19,Fourth 20 percent,2014,82943.592,0.24921007373222046,3.2720656436151327,25349
D19,Highest 20 percent,2014,102796.62199999999,0.30885995084518636,4.0455183785911055,25410
D19,Lowest 20 percent,2014,31479.094,0.09458123463912074,1.2410934395205804,25364
D19,Second 20 percent,2014,49881.249,0.14987185195868113,1.9650665379766783,25384
D19,Third 20 percent,2014,65725.443,0.19747688882479134,2.5775694340954547,25499
D20,Fourth 20 percent,2014,4282.3,0.229,0.16893368574697226,25349
D20,Highest 20 percent,2014,5479.1,0.29300000000000004,0.21562770562770564,25410
D20,Lowest 20 percent,2014,2393.6,0.128,0.09436997319034852,25364
D20,Second 20 percent,2014,3216.4,0.17200000000000001,0.12670973841790104,25384
D20,Third 20 percent,2014,3328.6,0.178,0.13053845248833287,25499
D21,Fourth 20 percent,2014,13186.68,0.21421421421421422,0.5202051362972898,25349
D21,Highest 20 percent,2014,18054.66,0.2932932932932933,0.7105336481700119,25410
D21,Lowest 20 percent,2014,7271.16,0.11811811811811812,0.2866724491405141,25364
D21,Second 20 percent,2014,11029.98,0.1791791791791792,0.4345248975732745,25384
D21,Third 20 percent,2014,12015.9,0.1951951951951952,0.4712302443233068,25499
D22,Fourth 20 percent,2014,10848.133999999998,0.2422422422422422,0.42795116178152975,25349
D22,Highest 20 percent,2014,15196.353000000001,0.33933933933933935,0.5980461629279812,25410
D22,Lowest 20 percent,2014,4258.565,0.09509509509509508,0.1678980050465226,25364
D22,Second 20 percent,2014,6589.569,0.14714714714714716,0.2595953750393949,25384
D22,Third 20 percent,2014,7889.552000000001,0.17617617617617617,0.3094063296599867,25499
D26,Fourth 20 percent,2014,7453.7880000000005,0.23303282686175203,0.2940466290583455,25349
D26,Highest 20 percent,2014,10675.065,0.333741793284562,0.42011275088547817,25410
D26,Lowest 20 percent,2014,2918.9850000000006,0.09125820671543802,0.11508378016085793,25364
D26,Second 20 percent,2014,4465.628,0.1396119552304133,0.17592294358651117,25384
D26,Third 20 percent,2014,6472.534,0.20235521790783467,0.25383481705164906,25499
D27,Fourth 20 percent,2014,28584.605,0.23141614999406374,1.1276423133062448,25349
D27,Highest 20 percent,2014,49479.115,0.40057458546002395,1.9472300275482093,25410
D27,Lowest 20 percent,2014,9399.74,0.07609871263728152,0.37059375492824476,25364
D27,Second 20 percent,2014,14114.170000000002,0.11426594426481371,0.5560262369996849,25384
D27,Third 20 percent,2014,21942.725000000002,0.17764460764381712,0.8605327659908233,25499
D29T30,Fourth 20 percent,2014,98955.388,0.23614283122429855,3.9037195944613203,25349
D29T30,Highest 20 percent,2014,165220.35,0.39427465258253075,6.502178276269186,25410
D29T30,Lowest 20 percent,2014,29188.037,0.0696530611861133,1.1507663223466331,25364
D29T30,Second 20 percent,2014,43913.098,0.1047923058979879,1.7299518594390166,25384
D29T30,Third 20 percent,2014,81772.003,0.19513714910906957,3.206870975332366,25499
D31T33,Fourth 20 percent,2014,10216.544,0.20799999999999996,0.40303538601128247,25349
D31T33,Highest 20 percent,2014,22397.808000000005,0.456,0.8814564344746165,25410
D31T33,Lowest 20 percent,2014,3241.788,0.06599999999999999,0.12781059769752404,25364
D31T33,Second 20 percent,2014,5402.98,0.10999999999999997,0.21284982666246452,25384
D31T33,Third 20 percent,2014,7858.88,0.15999999999999998,0.3082034589591749,25499
D35,Fourth 20 percent,2014,53785.578,0.22019625647869912,2.1218027535602983,25349
D35,Highest 20 percent,2014,67077.144,0.27461145818833876,2.6397931523022433,25410
D35,Lowest 20 percent,2014,32866.124,0.13455275073486667,1.2957784261157548,25364
D35,Second 20 percent,2014,42328.748,0.1732923991451802,1.6675365584620232,25384
D35,Third 20 percent,2014,48204.406,0.19734713545291532,1.8904429977646182,25499
D45T47,Fourth 20 percent,2014,25567.69,0.241,1.0086271647796756,25349
D45T47,Highest 20 percent,2014,38298.49,0.361,1.5072211727666271,25410
D45T47,Lowest 20 percent,2014,7850.66,0.074,0.30951979183094147,25364
D45T47,Second 20 percent,2014,14958.69,0.14100000000000001,0.5892960132366846,25384
D45T47,Third 20 percent,2014,19414.47,0.18300000000000002,0.7613816228087377,25499
D53,Fourth 20 percent,2014,4026.2670000000003,0.24324324324324326,0.15883336620773997,25349
D53,Highest 20 percent,2014,5500.908,0.33233233233233234,0.21648595041322316,25410
D53,Lowest 20 percent,2014,1590.624,0.0960960960960961,0.06271187509856489,25364
D53,Second 20 percent,2014,2866.437,0.17317317317317316,0.1129229829814056,25384
D53,Third 20 percent,2014,2568.195,0.15515515515515516,0.10071747911682812,25499
D58T60,Fourth 20 percent,2014,32442.708,0.2214838102909474,1.2798417294567832,25349
D58T60,Highest 20 percent,2014,45525.558000000005,0.3107993960140912,1.791639433293979,25410
D58T60,Lowest 20 percent,2014,16412.196,0.11204476843677309,0.6470665510171897,25364
D58T60,Second 20 percent,2014,23004.336,0.15704878860584673,0.9062533879609203,25384
D58T60,Third 20 percent,2014,29094.115999999998,0.19862323665234166,1.1409904702145182,25499
D61,Fourth 20 percent,2014,40592.178,0.24275724275724275,1.6013325180480493,25349
D61,Highest 20 percent,2014,50280.846000000005,0.30069930069930073,1.9787818181818184,25410
D61,Lowest 20 percent,2014,18040.968,0.10789210789210789,0.7112824475634758,25364
D61,Second 20 percent,2014,25725.084,0.15384615384615383,1.0134369681689253,25384
D61,Third 20 percent,2014,32573.97,0.19480519480519481,1.2774606847327346,25499
D64T66,Fourth 20 percent,2014,306595.335,0.2414693586788133,12.09496765158389,25349
D64T66,Highest 20 percent,2014,655483.1510000001,0.5162475681397363,25.79626725698544,25410
D64T66,Lowest 20 percent,2014,42018.997,0.03309345935715878,1.6566392130578775,25364
D64T66,Second 20 percent,2014,92982.718,0.07323163375487415,3.6630443586511188,25384
D64T66,Third 20 percent,2014,172626.799,0.1359579800694176,6.769943880152163,25499
D68,Fourth 20 percent,2014,158302.71899999998,0.19946328589923762,6.244929543571738,25349
D68,Highest 20 percent,2014,232700.98899999997,0.2932059802329886,9.157850806768987,25410
D68,Lowest 20 percent,2014,118867.44700000001,0.14977437983913264,4.686462979025391,25364
D68,Second 20 percent,2014,134142.813,0.16902152047525457,5.284541955562559,25384
D68,Third 20 percent,2014,149629.425,0.18853483355338663,5.868050707870896,25499
D77T82,Fourth 20 percent,2014,15902.718,0.22122122122122123,0.6273509014162295,25349
D77T82,Highest 20 percent,2014,32884.806000000004,0.45745745745745753,1.294167886658796,25410
D77T82,Lowest 20 percent,2014,4533.353999999999,0.06306306306306306,0.17873182463333856,25364
D77T82,Second 20 percent,2014,7843.4220000000005,0.10910910910910912,0.30899078159470533,25384
